user_id,song_id,rating,timestamp
740,182,2,2023-10-22 20:39:52.327735
265,105,4,2024-03-26 20:39:52.327735
438,425,3,2024-06-13 20:39:52.327735
760,433,3,2024-03-17 20:39:52.327735
247,401,5,2024-01-15 20:39:52.327735
667,497,5,2024-03-01 20:39:52.327735
546,440,3,2024-04-27 20:39:52.327735
499,236,5,2024-02-12 20:39:52.327735
129,173,2,2024-03-07 20:39:52.327735
672,158,2,2024-01-16 20:39:52.327735
601,172,5,2024-03-18 20:39:52.327735
605,494,1,2023-11-22 20:39:52.327735
327,458,3,2023-12-29 20:39:52.327735
753,311,2,2023-10-13 20:39:52.327735
835,403,5,2023-11-05 20:39:52.327735
980,157,5,2023-10-14 20:39:52.327735
404,258,2,2024-02-03 20:39:52.327735
629,164,2,2024-01-10 20:39:52.327735
606,147,1,2024-01-26 20:39:52.327735
675,391,5,2024-05-03 20:39:52.327735
611,154,5,2024-07-05 20:39:52.327735
625,463,4,2023-12-26 20:39:52.327735
359,367,1,2024-01-19 20:39:52.327735
603,38,2,2024-03-30 20:39:52.327735
858,131,2,2023-09-27 20:39:52.327735
718,358,3,2024-04-08 20:39:52.327735
17,255,2,2023-10-10 20:39:52.327735
274,208,5,2024-02-19 20:39:52.327735
685,450,2,2024-01-06 20:39:52.327735
116,95,5,2024-03-31 20:39:52.327735
861,348,5,2024-02-11 20:39:52.327735
980,327,1,2023-08-03 20:39:52.327735
693,478,2,2024-01-05 20:39:52.327735
91,171,1,2024-02-18 20:39:52.327735
82,250,5,2024-02-02 20:39:52.327735
324,190,2,2023-10-10 20:39:52.327735
961,199,2,2024-05-05 20:39:52.327735
114,484,1,2024-01-27 20:39:52.327735
769,221,1,2023-10-01 20:39:52.327735
58,24,5,2024-01-07 20:39:52.327735
154,244,5,2023-11-21 20:39:52.327735
877,423,2,2024-02-21 20:39:52.327735
404,324,2,2023-11-30 20:39:52.327735
628,128,4,2024-03-22 20:39:52.327735
855,93,4,2024-05-18 20:39:52.327735
266,300,3,2023-11-17 20:39:52.327735
315,133,5,2024-03-07 20:39:52.327735
715,55,3,2024-01-02 20:39:52.327735
41,477,3,2024-07-04 20:39:52.327735
105,158,1,2024-02-15 20:39:52.327735
901,29,1,2023-07-28 20:39:52.327735
890,410,4,2024-01-21 20:39:52.327735
193,211,3,2024-07-06 20:39:52.327735
401,154,4,2023-09-20 20:39:52.327735
278,293,5,2023-12-06 20:39:52.327735
354,475,2,2024-04-15 20:39:52.327735
749,222,1,2024-05-20 20:39:52.327735
937,115,5,2023-09-26 20:39:52.327735
733,437,5,2023-12-04 20:39:52.327735
580,158,1,2024-01-28 20:39:52.327735
709,259,1,2023-08-30 20:39:52.327735
256,251,3,2024-02-24 20:39:52.327735
651,122,4,2024-04-07 20:39:52.327735
824,299,5,2024-05-27 20:39:52.327735
947,263,3,2024-04-17 20:39:52.327735
661,381,3,2024-02-11 20:39:52.327735
99,49,5,2024-05-08 20:39:52.327735
588,377,5,2024-01-02 20:39:52.327735
282,329,2,2024-03-02 20:39:52.327735
883,297,4,2023-08-10 20:39:52.327735
403,362,5,2024-06-02 20:39:52.327735
109,77,1,2023-11-08 20:39:52.327735
700,463,2,2024-04-21 20:39:52.327735
199,438,4,2024-07-23 20:39:52.327735
303,127,1,2024-01-07 20:39:52.327735
327,197,1,2024-02-02 20:39:52.327735
154,221,4,2023-11-06 20:39:52.327735
552,483,2,2024-05-15 20:39:52.327735
645,91,1,2024-04-11 20:39:52.327735
405,411,3,2024-07-16 20:39:52.327735
462,8,4,2024-06-25 20:39:52.327735
132,32,4,2023-12-21 20:39:52.327735
791,468,5,2023-09-01 20:39:52.327735
874,320,2,2023-11-30 20:39:52.327735
84,394,3,2024-02-07 20:39:52.327735
399,269,3,2023-08-18 20:39:52.327735
754,191,5,2024-04-02 20:39:52.327735
628,349,1,2023-12-10 20:39:52.327735
109,163,1,2024-07-22 20:39:52.327735
221,61,3,2023-09-28 20:39:52.327735
904,438,2,2024-04-06 20:39:52.327735
553,264,1,2023-10-24 20:39:52.327735
368,285,4,2024-03-11 20:39:52.327735
147,95,5,2024-06-03 20:39:52.327735
112,41,2,2023-10-24 20:39:52.327735
615,414,1,2024-06-17 20:39:52.327735
558,470,3,2023-11-08 20:39:52.327735
924,149,5,2024-04-30 20:39:52.327735
494,204,1,2024-01-17 20:39:52.327735
505,267,3,2024-02-06 20:39:52.327735
475,2,1,2024-02-24 20:39:52.327735
836,178,5,2024-04-01 20:39:52.327735
890,425,4,2023-08-09 20:39:52.327735
271,194,4,2024-04-04 20:39:52.327735
995,482,3,2023-08-28 20:39:52.327735
421,387,4,2024-02-24 20:39:52.327735
897,336,5,2023-12-04 20:39:52.327735
707,435,3,2023-11-01 20:39:52.327735
367,196,1,2023-08-07 20:39:52.327735
280,343,2,2024-02-27 20:39:52.327735
283,249,1,2023-10-03 20:39:52.327735
40,498,5,2024-02-01 20:39:52.327735
959,212,3,2024-01-04 20:39:52.327735
189,153,1,2023-09-21 20:39:52.327735
164,158,3,2024-07-01 20:39:52.327735
994,466,4,2024-03-12 20:39:52.327735
989,362,2,2023-12-06 20:39:52.327735
536,139,5,2023-11-15 20:39:52.327735
536,221,1,2023-08-16 20:39:52.327735
4,273,2,2024-06-26 20:39:52.327735
835,154,5,2023-10-08 20:39:52.327735
290,249,5,2024-07-21 20:39:52.327735
953,279,4,2024-06-02 20:39:52.327735
433,440,3,2024-01-10 20:39:52.327735
471,436,3,2024-01-02 20:39:52.327735
181,304,2,2024-03-08 20:39:52.327735
248,276,4,2023-07-29 20:39:52.327735
628,493,5,2024-07-08 20:39:52.327735
279,2,4,2023-12-20 20:39:52.327735
877,88,4,2024-03-24 20:39:52.327735
581,287,2,2024-04-07 20:39:52.327735
863,411,3,2024-03-04 20:39:52.327735
254,130,4,2023-09-01 20:39:52.327735
181,78,4,2023-08-28 20:39:52.327735
830,260,4,2024-02-18 20:39:52.327735
681,241,1,2023-09-30 20:39:52.327735
825,141,4,2023-09-12 20:39:52.327735
509,228,4,2024-05-26 20:39:52.327735
761,163,5,2024-05-15 20:39:52.327735
700,236,1,2023-09-04 20:39:52.327735
566,128,4,2023-10-02 20:39:52.327735
326,200,4,2023-12-04 20:39:52.327735
357,450,2,2023-09-18 20:39:52.327735
825,390,2,2023-12-10 20:39:52.327735
650,31,1,2024-01-07 20:39:52.327735
680,138,5,2024-06-20 20:39:52.327735
391,492,1,2024-07-25 20:39:52.327735
615,21,1,2024-04-21 20:39:52.327735
934,234,2,2024-02-16 20:39:52.327735
85,202,2,2023-10-01 20:39:52.327735
317,279,5,2023-07-26 20:39:52.327735
212,131,4,2024-06-05 20:39:52.327735
515,416,5,2024-03-28 20:39:52.327735
384,148,4,2024-06-10 20:39:52.327735
691,458,3,2024-05-31 20:39:52.327735
342,29,2,2024-06-28 20:39:52.327735
815,361,3,2024-04-08 20:39:52.327735
964,308,3,2023-11-05 20:39:52.327735
988,371,2,2024-05-08 20:39:52.327735
844,430,3,2024-01-21 20:39:52.327735
38,162,1,2023-12-01 20:39:52.327735
511,357,4,2024-02-19 20:39:52.327735
420,340,5,2023-11-17 20:39:52.327735
751,61,2,2024-04-29 20:39:52.327735
169,125,1,2024-06-07 20:39:52.327735
965,456,5,2024-03-12 20:39:52.327735
909,71,5,2023-11-18 20:39:52.327735
343,326,5,2024-04-06 20:39:52.327735
826,395,3,2024-01-27 20:39:52.327735
306,364,3,2024-05-03 20:39:52.327735
542,466,3,2023-11-15 20:39:52.327735
702,243,3,2024-04-14 20:39:52.327735
869,490,1,2024-07-18 20:39:52.327735
537,249,3,2024-02-02 20:39:52.327735
112,221,2,2023-08-13 20:39:52.327735
411,473,5,2023-08-28 20:39:52.327735
947,447,1,2024-06-02 20:39:52.327735
206,21,3,2024-02-09 20:39:52.327735
185,494,5,2023-09-03 20:39:52.327735
382,387,1,2024-02-02 20:39:52.327735
496,82,5,2024-07-13 20:39:52.327735
379,344,1,2023-09-06 20:39:52.327735
47,367,4,2023-10-25 20:39:52.327735
886,486,1,2023-12-22 20:39:52.327735
740,10,3,2023-11-04 20:39:52.327735
551,411,5,2024-02-13 20:39:52.327735
528,12,5,2024-03-03 20:39:52.327735
504,263,5,2024-01-22 20:39:52.327735
22,145,2,2023-08-18 20:39:52.327735
213,449,2,2024-01-27 20:39:52.327735
310,192,3,2024-02-20 20:39:52.327735
661,250,4,2024-06-11 20:39:52.327735
968,114,2,2023-09-18 20:39:52.327735
753,26,1,2024-07-04 20:39:52.327735
272,271,3,2023-11-08 20:39:52.327735
571,499,4,2023-09-22 20:39:52.327735
799,33,1,2023-11-18 20:39:52.327735
938,62,5,2024-05-31 20:39:52.327735
202,229,2,2023-09-14 20:39:52.327735
32,303,1,2023-10-11 20:39:52.327735
443,95,4,2024-07-07 20:39:52.327735
162,35,3,2023-07-27 20:39:52.327735
767,193,1,2023-10-08 20:39:52.327735
254,456,3,2023-11-11 20:39:52.327735
521,76,5,2023-10-02 20:39:52.327735
977,379,4,2023-09-30 20:39:52.327735
651,249,4,2024-07-24 20:39:52.327735
480,83,2,2023-10-14 20:39:52.327735
10,25,4,2023-07-31 20:39:52.327735
726,57,1,2024-03-17 20:39:52.327735
505,32,1,2024-01-29 20:39:52.327735
785,319,1,2023-08-16 20:39:52.327735
836,12,5,2024-04-26 20:39:52.327735
560,319,4,2023-11-08 20:39:52.327735
436,333,4,2024-06-24 20:39:52.327735
111,92,1,2024-05-19 20:39:52.327735
153,1,2,2024-05-29 20:39:52.327735
635,435,2,2024-03-06 20:39:52.327735
917,326,4,2023-12-28 20:39:52.327735
869,136,4,2023-09-16 20:39:52.327735
102,196,3,2023-07-29 20:39:52.327735
753,133,4,2024-01-17 20:39:52.327735
833,473,1,2024-03-29 20:39:52.327735
191,86,5,2023-12-11 20:39:52.327735
729,476,4,2023-11-22 20:39:52.327735
563,295,4,2024-02-09 20:39:52.327735
804,279,1,2024-05-20 20:39:52.327735
81,324,3,2023-08-23 20:39:52.327735
489,180,4,2023-10-17 20:39:52.327735
895,4,2,2024-05-21 20:39:52.327735
88,126,2,2024-04-13 20:39:52.327735
194,175,2,2023-11-24 20:39:52.327735
104,251,5,2024-05-16 20:39:52.327735
783,21,5,2024-07-22 20:39:52.327735
96,485,4,2024-04-07 20:39:52.327735
423,440,4,2024-01-16 20:39:52.327735
891,105,4,2024-03-04 20:39:52.327735
198,66,5,2024-05-08 20:39:52.327735
1,443,4,2024-06-22 20:39:52.327735
407,263,1,2023-12-13 20:39:52.327735
378,49,3,2023-12-21 20:39:52.327735
167,16,2,2023-10-12 20:39:52.327735
509,145,2,2023-11-05 20:39:52.327735
638,340,1,2023-11-01 20:39:52.327735
313,250,4,2023-11-04 20:39:52.327735
593,343,5,2023-11-06 20:39:52.327735
418,354,4,2024-07-05 20:39:52.327735
763,75,4,2023-10-04 20:39:52.327735
681,290,2,2024-02-17 20:39:52.327735
477,417,2,2023-07-26 20:39:52.327735
73,282,5,2024-05-05 20:39:52.327735
141,66,2,2024-03-30 20:39:52.327735
582,125,4,2023-11-04 20:39:52.327735
262,319,1,2023-08-30 20:39:52.327735
340,87,5,2023-10-12 20:39:52.327735
308,41,1,2024-04-08 20:39:52.327735
245,470,4,2023-10-21 20:39:52.327735
515,186,5,2023-08-19 20:39:52.327735
337,354,1,2024-07-19 20:39:52.327735
575,380,5,2023-07-30 20:39:52.327735
561,335,4,2024-01-03 20:39:52.327735
76,266,5,2023-09-20 20:39:52.327735
880,271,4,2023-10-28 20:39:52.327735
175,42,5,2023-08-06 20:39:52.327735
109,93,5,2023-08-05 20:39:52.327735
183,185,2,2024-06-27 20:39:52.327735
192,215,4,2023-09-09 20:39:52.327735
65,17,3,2024-06-29 20:39:52.327735
849,444,5,2024-04-08 20:39:52.327735
963,265,1,2023-09-11 20:39:52.327735
474,114,2,2023-11-01 20:39:52.327735
783,292,2,2023-09-26 20:39:52.327735
100,457,5,2024-01-15 20:39:52.327735
544,464,3,2023-10-30 20:39:52.327735
864,292,2,2023-12-20 20:39:52.327735
128,48,4,2023-09-04 20:39:52.327735
452,307,5,2024-05-01 20:39:52.327735
914,97,5,2023-11-12 20:39:52.327735
369,375,3,2024-06-27 20:39:52.327735
851,95,4,2024-05-25 20:39:52.327735
43,326,4,2023-12-31 20:39:52.327735
884,74,3,2024-05-17 20:39:52.327735
419,336,1,2024-01-23 20:39:52.327735
488,68,4,2023-09-26 20:39:52.327735
78,246,1,2023-11-02 20:39:52.327735
826,406,1,2023-08-05 20:39:52.327735
801,77,5,2023-11-10 20:39:52.327735
270,208,5,2023-09-24 20:39:52.327735
674,372,2,2024-07-05 20:39:52.327735
701,254,5,2023-12-29 20:39:52.327735
759,221,4,2023-12-16 20:39:52.327735
900,262,4,2024-05-06 20:39:52.327735
728,410,1,2024-01-30 20:39:52.327735
315,331,4,2023-10-31 20:39:52.327735
925,344,5,2023-09-01 20:39:52.327735
851,477,5,2024-01-21 20:39:52.327735
902,259,5,2024-04-26 20:39:52.327735
889,308,3,2023-08-23 20:39:52.327735
993,74,4,2024-05-17 20:39:52.327735
945,125,2,2024-07-02 20:39:52.327735
168,188,4,2024-05-01 20:39:52.327735
339,254,4,2023-10-12 20:39:52.327735
193,447,3,2024-03-01 20:39:52.327735
453,321,4,2023-09-27 20:39:52.327735
283,308,1,2023-09-07 20:39:52.327735
336,235,5,2024-03-23 20:39:52.327735
390,474,5,2024-01-11 20:39:52.327735
1000,250,3,2023-11-19 20:39:52.327735
525,332,5,2024-03-18 20:39:52.327735
240,398,1,2023-10-17 20:39:52.327735
832,345,3,2024-02-27 20:39:52.327735
958,72,2,2023-09-02 20:39:52.327735
483,235,5,2024-05-01 20:39:52.327735
659,324,4,2024-07-12 20:39:52.327735
716,156,1,2024-03-25 20:39:52.327735
592,455,1,2024-05-04 20:39:52.327735
891,394,5,2023-08-07 20:39:52.327735
555,115,2,2023-09-05 20:39:52.327735
458,313,4,2024-04-22 20:39:52.327735
89,228,2,2024-04-11 20:39:52.327735
660,322,2,2023-11-22 20:39:52.327735
95,346,5,2023-12-26 20:39:52.327735
452,245,4,2024-06-27 20:39:52.327735
428,306,5,2024-06-28 20:39:52.327735
151,14,5,2023-10-14 20:39:52.327735
514,16,1,2024-04-24 20:39:52.327735
376,438,5,2023-11-28 20:39:52.327735
22,427,3,2023-11-02 20:39:52.327735
883,42,4,2023-08-06 20:39:52.327735
313,465,1,2023-12-03 20:39:52.327735
997,110,4,2023-11-22 20:39:52.327735
840,278,1,2024-04-11 20:39:52.327735
519,324,3,2024-03-26 20:39:52.327735
206,19,5,2024-04-21 20:39:52.327735
952,66,1,2023-09-17 20:39:52.327735
375,167,1,2024-03-24 20:39:52.327735
451,73,1,2023-12-11 20:39:52.327735
626,403,3,2024-06-16 20:39:52.327735
784,400,4,2023-09-25 20:39:52.327735
595,310,3,2023-10-28 20:39:52.327735
179,409,1,2024-02-02 20:39:52.327735
210,112,1,2024-04-17 20:39:52.327735
500,274,5,2023-09-05 20:39:52.327735
464,407,3,2024-02-21 20:39:52.327735
840,373,3,2024-04-08 20:39:52.327735
124,85,2,2024-03-25 20:39:52.327735
993,139,4,2023-09-13 20:39:52.327735
113,39,2,2024-02-01 20:39:52.327735
12,105,2,2023-08-02 20:39:52.327735
126,324,4,2024-03-22 20:39:52.327735
565,281,5,2023-12-07 20:39:52.327735
331,447,5,2023-11-09 20:39:52.327735
901,480,4,2024-07-06 20:39:52.327735
283,414,4,2023-12-25 20:39:52.327735
140,429,3,2024-01-14 20:39:52.327735
401,123,3,2024-07-20 20:39:52.327735
902,218,3,2024-02-16 20:39:52.327735
97,377,3,2024-01-14 20:39:52.327735
517,61,1,2023-10-19 20:39:52.327735
569,100,1,2024-06-21 20:39:52.327735
924,307,5,2023-09-06 20:39:52.327735
846,354,1,2023-08-25 20:39:52.327735
69,393,1,2023-08-25 20:39:52.327735
118,204,3,2023-12-10 20:39:52.327735
888,258,3,2024-07-07 20:39:52.327735
59,486,4,2023-09-13 20:39:52.327735
33,5,3,2024-01-17 20:39:52.327735
318,446,4,2024-02-10 20:39:52.327735
50,197,4,2023-12-22 20:39:52.327735
880,180,1,2024-05-23 20:39:52.327735
489,342,3,2024-05-01 20:39:52.327735
19,133,1,2024-01-20 20:39:52.327735
726,443,3,2024-03-28 20:39:52.327735
197,324,1,2023-09-16 20:39:52.327735
891,253,1,2024-04-23 20:39:52.327735
450,265,1,2023-11-26 20:39:52.327735
990,93,5,2024-05-18 20:39:52.327735
559,150,1,2024-02-19 20:39:52.327735
679,411,2,2024-07-12 20:39:52.327735
452,138,2,2023-09-01 20:39:52.327735
289,208,2,2023-08-15 20:39:52.327735
141,490,4,2024-07-24 20:39:52.327735
84,125,1,2023-09-12 20:39:52.327735
694,234,2,2023-10-06 20:39:52.327735
391,61,4,2024-06-13 20:39:52.327735
591,307,2,2024-05-02 20:39:52.327735
215,266,3,2023-08-22 20:39:52.327735
526,134,5,2023-08-03 20:39:52.327735
215,318,1,2024-03-30 20:39:52.327735
403,113,5,2024-03-27 20:39:52.327735
128,389,5,2023-08-04 20:39:52.327735
822,378,3,2023-11-14 20:39:52.327735
477,454,3,2023-09-24 20:39:52.327735
760,191,3,2023-12-27 20:39:52.327735
404,379,4,2023-09-19 20:39:52.327735
29,440,2,2024-01-09 20:39:52.327735
792,187,1,2023-08-01 20:39:52.327735
338,319,3,2024-01-10 20:39:52.327735
831,367,1,2024-07-22 20:39:52.327735
714,89,1,2024-04-24 20:39:52.327735
361,187,1,2024-01-26 20:39:52.327735
569,307,3,2024-02-07 20:39:52.327735
392,434,3,2024-03-15 20:39:52.327735
218,132,2,2023-11-06 20:39:52.327735
574,360,3,2024-03-30 20:39:52.327735
669,123,3,2024-03-19 20:39:52.327735
202,48,1,2024-06-29 20:39:52.327735
17,288,2,2024-07-16 20:39:52.327735
322,376,5,2024-02-16 20:39:52.327735
518,179,3,2024-05-05 20:39:52.327735
570,180,3,2024-03-13 20:39:52.327735
325,99,5,2023-09-28 20:39:52.327735
412,330,1,2024-03-22 20:39:52.327735
318,34,2,2023-09-21 20:39:52.327735
681,420,1,2023-10-03 20:39:52.327735
965,70,4,2024-06-27 20:39:52.327735
82,171,3,2023-11-28 20:39:52.327735
474,366,4,2024-05-14 20:39:52.327735
468,272,3,2024-06-11 20:39:52.327735
425,59,4,2024-05-01 20:39:52.327735
945,181,5,2023-09-03 20:39:52.327735
731,19,3,2024-06-22 20:39:52.327735
689,226,3,2024-02-23 20:39:52.327735
204,473,4,2024-01-04 20:39:52.327735
583,95,2,2024-01-08 20:39:52.327735
387,369,4,2024-04-09 20:39:52.327735
778,297,3,2024-05-08 20:39:52.327735
98,81,3,2024-02-11 20:39:52.327735
345,175,2,2023-09-05 20:39:52.327735
803,222,1,2024-04-06 20:39:52.327735
208,103,2,2024-01-22 20:39:52.327735
514,54,1,2024-06-22 20:39:52.327735
636,183,3,2023-11-29 20:39:52.327735
792,351,5,2023-11-01 20:39:52.327735
586,403,5,2024-03-31 20:39:52.327735
166,318,4,2024-03-14 20:39:52.327735
22,355,2,2023-12-16 20:39:52.327735
154,349,2,2024-03-28 20:39:52.327735
939,443,5,2024-04-25 20:39:52.327735
439,321,1,2023-12-14 20:39:52.327735
295,68,2,2023-09-13 20:39:52.327735
219,28,1,2024-05-21 20:39:52.327735
669,274,1,2023-11-12 20:39:52.327735
495,282,1,2024-01-15 20:39:52.327735
230,360,1,2023-08-02 20:39:52.327735
20,403,4,2023-09-18 20:39:52.327735
987,311,4,2023-09-13 20:39:52.327735
553,119,5,2024-06-20 20:39:52.327735
950,380,4,2024-02-19 20:39:52.327735
148,441,2,2024-05-29 20:39:52.327735
108,134,4,2023-10-02 20:39:52.327735
403,129,2,2024-02-21 20:39:52.327735
596,8,2,2024-06-05 20:39:52.327735
483,481,1,2023-11-11 20:39:52.327735
367,51,5,2024-04-18 20:39:52.327735
834,491,1,2023-09-10 20:39:52.327735
414,341,1,2023-10-23 20:39:52.327735
309,472,4,2024-03-13 20:39:52.327735
802,281,4,2024-03-07 20:39:52.327735
918,175,2,2024-02-19 20:39:52.327735
835,183,4,2024-01-23 20:39:52.327735
134,192,4,2023-07-31 20:39:52.327735
719,249,3,2024-02-04 20:39:52.327735
283,235,2,2024-07-23 20:39:52.327735
778,83,2,2024-03-16 20:39:52.327735
73,93,3,2023-10-28 20:39:52.327735
481,373,2,2024-05-18 20:39:52.327735
352,394,5,2024-06-09 20:39:52.327735
560,312,5,2023-10-15 20:39:52.327735
326,268,3,2024-02-25 20:39:52.327735
745,417,4,2024-06-20 20:39:52.327735
443,120,5,2023-11-21 20:39:52.327735
100,71,3,2024-06-12 20:39:52.327735
59,17,5,2024-07-23 20:39:52.327735
508,253,1,2024-01-21 20:39:52.327735
258,445,3,2024-06-09 20:39:52.327735
413,122,2,2023-09-21 20:39:52.327735
452,380,5,2023-08-19 20:39:52.327735
65,10,2,2024-06-16 20:39:52.327735
595,287,3,2024-02-29 20:39:52.327735
154,316,5,2023-08-18 20:39:52.327735
985,326,2,2024-01-21 20:39:52.327735
266,273,4,2024-03-07 20:39:52.327735
821,306,4,2024-01-04 20:39:52.327735
79,293,1,2024-04-11 20:39:52.327735
315,210,3,2023-08-21 20:39:52.327735
662,446,2,2023-10-04 20:39:52.327735
947,218,1,2023-08-29 20:39:52.327735
560,241,3,2024-06-02 20:39:52.327735
917,374,4,2023-11-26 20:39:52.327735
891,464,2,2024-06-27 20:39:52.327735
248,200,5,2024-05-08 20:39:52.327735
790,216,4,2023-12-12 20:39:52.327735
868,205,5,2023-12-13 20:39:52.327735
610,413,5,2024-03-23 20:39:52.327735
414,416,2,2023-10-11 20:39:52.327735
25,216,2,2024-04-04 20:39:52.327735
284,80,5,2023-11-26 20:39:52.327735
449,267,1,2024-06-15 20:39:52.327735
881,480,5,2024-02-11 20:39:52.327735
301,390,5,2024-01-01 20:39:52.327735
68,379,2,2024-03-01 20:39:52.327735
7,35,3,2023-09-12 20:39:52.327735
817,289,4,2023-07-27 20:39:52.327735
137,18,2,2024-02-23 20:39:52.327735
164,165,1,2023-09-19 20:39:52.327735
83,13,4,2023-10-15 20:39:52.327735
897,202,2,2024-04-23 20:39:52.327735
650,229,2,2023-08-16 20:39:52.327735
420,346,3,2024-05-05 20:39:52.327735
73,366,1,2023-09-27 20:39:52.327735
237,465,1,2023-10-21 20:39:52.327735
46,448,2,2023-10-30 20:39:52.327735
618,1,3,2023-12-14 20:39:52.327735
928,319,2,2024-07-09 20:39:52.327735
800,217,5,2024-04-22 20:39:52.327735
262,34,5,2024-07-17 20:39:52.327735
176,359,3,2023-09-20 20:39:52.327735
166,266,2,2023-11-08 20:39:52.327735
657,128,3,2023-08-26 20:39:52.327735
842,212,2,2024-03-17 20:39:52.327735
370,263,2,2023-08-28 20:39:52.327735
795,312,5,2023-10-19 20:39:52.327735
54,80,4,2024-01-15 20:39:52.327735
690,165,1,2024-05-28 20:39:52.327735
419,413,1,2023-11-08 20:39:52.327735
756,252,3,2023-09-12 20:39:52.327735
507,12,1,2024-05-24 20:39:52.327735
341,401,5,2024-03-24 20:39:52.327735
127,304,4,2024-02-12 20:39:52.327735
409,212,2,2023-10-03 20:39:52.327735
924,282,2,2023-10-22 20:39:52.327735
367,112,5,2024-06-19 20:39:52.327735
271,211,1,2023-08-08 20:39:52.327735
644,378,2,2024-06-12 20:39:52.327735
605,239,1,2023-11-11 20:39:52.327735
379,268,5,2023-12-14 20:39:52.327735
73,405,2,2023-10-11 20:39:52.327735
923,298,3,2024-01-12 20:39:52.327735
922,317,4,2024-05-13 20:39:52.327735
915,58,1,2024-04-08 20:39:52.327735
248,438,1,2024-01-25 20:39:52.327735
860,34,1,2023-11-16 20:39:52.327735
785,263,1,2023-09-16 20:39:52.327735
43,365,5,2024-04-21 20:39:52.327735
377,35,5,2024-06-24 20:39:52.327735
41,271,5,2024-04-03 20:39:52.327735
170,449,5,2024-05-04 20:39:52.327735
946,474,2,2023-12-26 20:39:52.327735
212,227,5,2023-10-14 20:39:52.327735
493,25,2,2023-07-30 20:39:52.327735
680,234,3,2024-07-10 20:39:52.327735
39,59,5,2024-03-18 20:39:52.327735
369,251,3,2024-02-15 20:39:52.327735
757,335,5,2023-11-13 20:39:52.327735
151,86,3,2024-01-22 20:39:52.327735
111,251,4,2023-12-26 20:39:52.327735
480,390,3,2024-07-08 20:39:52.327735
436,180,2,2023-11-18 20:39:52.327735
47,207,1,2024-06-28 20:39:52.327735
575,344,3,2024-02-03 20:39:52.327735
737,149,1,2024-06-10 20:39:52.327735
366,71,4,2024-01-26 20:39:52.327735
69,121,4,2024-06-02 20:39:52.327735
299,253,2,2023-12-21 20:39:52.327735
944,93,2,2024-07-17 20:39:52.327735
802,256,3,2024-02-29 20:39:52.327735
296,254,5,2023-07-29 20:39:52.327735
203,352,4,2024-01-05 20:39:52.327735
61,288,1,2024-06-06 20:39:52.327735
946,309,5,2023-08-06 20:39:52.327735
963,59,4,2024-01-24 20:39:52.327735
830,69,3,2024-02-13 20:39:52.327735
314,446,4,2023-11-11 20:39:52.327735
161,388,2,2023-09-21 20:39:52.327735
331,86,1,2023-07-30 20:39:52.327735
528,274,1,2023-09-26 20:39:52.327735
338,227,2,2023-12-05 20:39:52.327735
606,81,5,2024-01-29 20:39:52.327735
304,498,2,2023-10-02 20:39:52.327735
503,114,1,2023-11-07 20:39:52.327735
650,184,3,2024-05-16 20:39:52.327735
338,280,5,2024-07-09 20:39:52.327735
550,322,4,2023-09-20 20:39:52.327735
639,397,3,2024-07-17 20:39:52.327735
275,318,5,2024-01-31 20:39:52.327735
164,54,1,2023-09-12 20:39:52.327735
443,399,1,2023-09-19 20:39:52.327735
319,197,3,2023-09-19 20:39:52.327735
589,387,5,2024-02-27 20:39:52.327735
504,293,4,2023-10-24 20:39:52.327735
686,293,4,2024-03-08 20:39:52.327735
387,485,2,2024-06-09 20:39:52.327735
970,387,3,2023-11-12 20:39:52.327735
870,447,5,2023-09-12 20:39:52.327735
833,291,3,2024-01-02 20:39:52.327735
888,180,4,2023-09-19 20:39:52.327735
603,471,5,2023-08-08 20:39:52.327735
750,380,1,2023-12-03 20:39:52.327735
776,412,1,2024-03-01 20:39:52.327735
691,222,5,2024-05-03 20:39:52.327735
494,274,3,2023-11-28 20:39:52.327735
490,378,3,2024-05-30 20:39:52.327735
721,244,1,2024-02-22 20:39:52.327735
73,420,1,2023-10-30 20:39:52.327735
509,417,4,2023-08-29 20:39:52.327735
390,448,5,2024-06-24 20:39:52.327735
619,154,3,2024-06-21 20:39:52.327735
857,304,4,2024-04-29 20:39:52.327735
295,424,3,2024-03-01 20:39:52.327735
369,273,1,2023-12-03 20:39:52.327735
956,424,5,2023-09-24 20:39:52.327735
796,135,2,2023-10-27 20:39:52.327735
865,313,5,2023-12-09 20:39:52.327735
694,8,2,2023-10-03 20:39:52.327735
549,128,4,2023-08-04 20:39:52.327735
649,373,2,2024-01-18 20:39:52.327735
850,56,2,2024-06-23 20:39:52.327735
568,126,4,2023-12-11 20:39:52.327735
187,159,5,2024-06-17 20:39:52.327735
853,59,4,2024-02-12 20:39:52.327735
770,58,1,2024-05-06 20:39:52.327735
445,140,1,2024-02-07 20:39:52.327735
570,176,2,2023-09-18 20:39:52.327735
363,415,4,2023-11-13 20:39:52.327735
123,108,4,2023-08-12 20:39:52.327735
188,211,4,2023-12-19 20:39:52.327735
742,447,5,2023-11-02 20:39:52.327735
680,74,3,2023-11-16 20:39:52.327735
420,167,3,2023-12-14 20:39:52.327735
626,460,3,2024-02-13 20:39:52.327735
252,404,5,2024-04-14 20:39:52.327735
619,357,4,2024-01-22 20:39:52.327735
549,304,3,2023-10-18 20:39:52.327735
335,233,4,2023-09-27 20:39:52.327735
